image,class,class_index,label,fpath
2015_01929.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01930.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01931.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01932.jpg,"['Dog', 'Bus']","[8, 3]",3,./ExDark/Bus
2015_01933.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01934.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01935.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",4,./ExDark/Bus
2015_01936.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01937.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01938.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01939.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01940.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01941.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01942.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01943.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01944.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01945.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01946.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01947.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01948.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01949.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01950.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01951.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01952.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01953.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01954.jpg,"['Motorbike', 'Car', 'Bus']","[9, 3, 4]",3,./ExDark/Bus
2015_01955.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01956.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01957.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01958.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01959.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01960.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01961.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01962.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01963.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01964.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01965.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01966.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01967.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01968.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01969.jpg,"['Car', 'Chair', 'People', 'Bicycle', 'Bus']","[0, 3, 4, 6, 10]",4,./ExDark/Bus
2015_01970.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01971.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01972.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01973.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01974.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01975.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01976.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01977.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01978.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01979.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01980.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01981.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01982.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01983.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01984.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_01985.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_01986.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01987.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01988.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01989.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01990.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01991.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_01992.jpg,"['Motorbike', 'Bus']","[9, 3]",3,./ExDark/Bus
2015_01993.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01994.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01995.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01996.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_01997.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01998.jpg,['Bus'],[3],3,./ExDark/Bus
2015_01999.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02000.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02001.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02002.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02003.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02004.jpg,"['Bicycle', 'Bus']","[0, 3]",3,./ExDark/Bus
2015_02005.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02006.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02007.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02008.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02009.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02010.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02011.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02012.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02013.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02014.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02015.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02016.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02017.jpg,"['People', 'Motorbike', 'Bus']","[9, 10, 3]",3,./ExDark/Bus
2015_02018.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02019.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02020.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02021.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02022.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02023.jpg,"['Bicycle', 'Bus']","[0, 3]",3,./ExDark/Bus
2015_02024.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02025.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02026.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02027.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02028.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02029.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02030.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02031.jpg,"['People', 'Motorbike', 'Bus']","[9, 10, 3]",3,./ExDark/Bus
2015_02032.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02033.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02034.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02035.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02036.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02037.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02038.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02039.jpg,"['People', 'Motorbike', 'Bus']","[9, 10, 3]",3,./ExDark/Bus
2015_02040.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02041.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02042.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02043.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02044.jpg,"['Bicycle', 'Motorbike', 'Car', 'Bus']","[0, 9, 3, 4]",3,./ExDark/Bus
2015_02045.jpg,"['People', 'Bicycle', 'Bus']","[0, 10, 3]",3,./ExDark/Bus
2015_02046.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02047.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02048.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02049.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02050.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02051.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02052.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02053.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02054.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02055.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02056.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02057.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02058.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02059.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02060.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02061.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02062.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02063.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02064.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02065.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02066.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02067.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02068.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02069.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02070.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02071.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02072.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02073.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02074.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02075.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02076.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02077.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02078.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02079.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02080.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02081.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02082.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02083.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02084.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02085.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02086.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02087.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02088.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02089.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02090.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02091.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02092.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02093.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02094.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02095.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02096.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02097.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02098.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02099.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02100.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02101.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02102.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02103.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02104.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02105.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02106.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02107.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02108.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02109.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02110.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02111.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02112.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02113.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02114.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02115.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02116.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02117.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02118.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02119.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02120.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02121.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02122.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02123.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02124.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02125.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02126.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02127.jpg,"['People', 'Bicycle', 'Bus']","[0, 10, 3]",3,./ExDark/Bus
2015_02128.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02129.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02130.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02131.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02132.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02133.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02134.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02135.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02136.jpg,"['People', 'Motorbike', 'Car', 'Bus']","[9, 10, 3, 4]",3,./ExDark/Bus
2015_02137.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02138.jpg,"['Chair', 'Bus']","[3, 6]",3,./ExDark/Bus
2015_02139.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02140.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02141.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02142.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02143.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02144.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02145.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02146.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02147.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02148.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02149.jpg,"['Chair', 'Car', 'People', 'Bus']","[10, 3, 4, 6]",3,./ExDark/Bus
2015_02150.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02151.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02152.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02153.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02154.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02155.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02156.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02157.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02158.jpg,"['Motorbike', 'Car', 'People', 'Bus']","[9, 10, 3, 4]",3,./ExDark/Bus
2015_02159.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02160.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02161.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02162.jpg,"['Chair', 'Table', 'People', 'Bus']","[11, 10, 3, 6]",3,./ExDark/Bus
2015_02163.jpg,"['People', 'Chair', 'Car', 'Bus']","[10, 3, 4, 6]",3,./ExDark/Bus
2015_02164.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02165.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02166.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02167.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02168.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02169.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02170.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02171.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02172.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02173.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02174.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02175.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02176.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02177.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02178.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02179.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02180.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02181.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02182.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02183.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02184.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02185.jpg,"['People', 'Cat', 'Bus']","[10, 3, 5]",3,./ExDark/Bus
2015_02186.jpg,"['People', 'Motorbike', 'Car', 'Bus']","[9, 10, 3, 4]",3,./ExDark/Bus
2015_02187.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",4,./ExDark/Bus
2015_02188.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02189.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02190.jpg,"['People', 'Bicycle', 'Bus']","[0, 10, 3]",3,./ExDark/Bus
2015_02191.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02192.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02193.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02194.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02195.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02196.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02197.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02198.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02199.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02200.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02201.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02202.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02203.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02204.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02205.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02206.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02207.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02208.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02209.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02210.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02211.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02212.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02213.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02214.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02215.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",4,./ExDark/Bus
2015_02216.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02217.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02218.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02219.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02220.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02221.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02222.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02223.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02224.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02225.jpg,"['People', 'Cat', 'Bus']","[10, 3, 5]",5,./ExDark/Bus
2015_02226.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02227.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02228.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02229.jpg,"['People', 'Bicycle', 'Car', 'Bus']","[0, 10, 3, 4]",3,./ExDark/Bus
2015_02230.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02231.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02232.jpg,"['People', 'Bottle', 'Bus']","[10, 2, 3]",3,./ExDark/Bus
2015_02233.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02234.JPG,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02235.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02236.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02237.JPEG,['Bus'],[3],3,./ExDark/Bus
2015_02238.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02239.JPEG,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02240.JPEG,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02241.JPEG,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02242.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02243.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02244.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02245.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02246.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02247.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02248.JPG,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02249.JPG,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02250.JPG,"['Car', 'Bus']","[3, 4]",4,./ExDark/Bus
2015_02251.JPG,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02252.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02253.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02254.JPG,"['Car', 'Bus']","[3, 4]",4,./ExDark/Bus
2015_02255.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02256.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02257.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02258.JPG,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02259.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02260.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02261.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02262.JPG,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02263.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02264.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02265.JPG,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02266.JPG,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02267.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02268.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02269.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02270.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02271.jpg,"['Car', 'Bus']","[3, 4]",3,./ExDark/Bus
2015_02272.JPG,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02273.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02274.JPG,['Bus'],[3],3,./ExDark/Bus
2015_02275.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02276.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02277.jpg,"['People', 'Car', 'Bus']","[10, 3, 4]",3,./ExDark/Bus
2015_02278.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02279.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
2015_02280.jpg,['Bus'],[3],3,./ExDark/Bus
2015_02281.jpg,"['People', 'Bus']","[10, 3]",3,./ExDark/Bus
